,station_index,pm2_5_AVG,pm10_0_atm,date,name,latitude,longitude,altitude,pm2_5_station_median,pm10_0_station_median,pm10_0_daily_median,pm10_0_diff,pm2_5_daily_median,pm2_5_diff,way,distance
514,3225,1.9,2.4,2019-03-27,Wilburton,47.614223,-122.1695,210,3.8,5.1,2.4,0.0,1.85,0.0499999999999998,623957745,1.4283923854838974
515,3225,1.2,1.5,2019-03-28,Wilburton,47.614223,-122.1695,210,3.8,5.1,2.6,-1.1,1.65,-0.4499999999999999,623957745,1.4283923854838974
516,3225,2.3,2.9,2019-03-29,Wilburton,47.614223,-122.1695,210,3.8,5.1,4.25,-1.35,3.0,-0.7000000000000002,623957745,1.4283923854838974
517,3225,3.3,4.2,2019-03-30,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.050000000000001,-0.8500000000000005,3.85,-0.5500000000000003,623957745,1.4283923854838974
518,3225,7.6,10.1,2019-03-31,Wilburton,47.614223,-122.1695,210,3.8,5.1,11.3,-1.200000000000001,8.35,-0.75,623957745,1.4283923854838974
519,3225,6.1,8.1,2019-04-01,Wilburton,47.614223,-122.1695,210,3.8,5.1,7.9,0.1999999999999993,5.9,0.1999999999999993,623957745,1.4283923854838974
520,3225,5.4,7.2,2019-04-02,Wilburton,47.614223,-122.1695,210,3.8,5.1,6.0,1.2000000000000002,4.5,0.9000000000000004,623957745,1.4283923854838974
521,3225,3.7,4.7,2019-04-03,Wilburton,47.614223,-122.1695,210,3.8,5.1,4.7,0.0,3.7,0.0,623957745,1.4283923854838974
522,3225,3.1,4.2,2019-04-04,Wilburton,47.614223,-122.1695,210,3.8,5.1,4.2,0.0,3.1,0.0,623957745,1.4283923854838974
523,3225,3.0,3.8,2019-04-05,Wilburton,47.614223,-122.1695,210,3.8,5.1,4.699999999999999,-0.8999999999999995,3.6,-0.6000000000000001,623957745,1.4283923854838974
524,3225,1.1,1.4,2019-04-06,Wilburton,47.614223,-122.1695,210,3.8,5.1,2.15,-0.75,1.4,-0.2999999999999998,623957745,1.4283923854838974
525,3225,1.9,2.6,2019-04-07,Wilburton,47.614223,-122.1695,210,3.8,5.1,4.25,-1.65,2.85,-0.9500000000000002,623957745,1.4283923854838974
526,3225,4.4,5.8,2019-04-08,Wilburton,47.614223,-122.1695,210,3.8,5.1,7.5,-1.7000000000000002,5.7,-1.2999999999999998,623957745,1.4283923854838974
527,3225,1.8,2.3,2019-04-09,Wilburton,47.614223,-122.1695,210,3.8,5.1,3.8,-1.5,2.8,-0.9999999999999998,623957745,1.4283923854838974
528,3225,1.4,1.9,2019-04-10,Wilburton,47.614223,-122.1695,210,3.8,5.1,2.2,-0.3000000000000002,1.65,-0.25,623957745,1.4283923854838974
529,3225,1.5,1.8,2019-04-11,Wilburton,47.614223,-122.1695,210,3.8,5.1,2.6,-0.8,2.0,-0.5,623957745,1.4283923854838974
530,3225,2.8,3.6,2019-04-12,Wilburton,47.614223,-122.1695,210,3.8,5.1,4.35,-0.7499999999999996,3.2,-0.4000000000000003,623957745,1.4283923854838974
531,3225,1.5,1.8,2019-04-13,Wilburton,47.614223,-122.1695,210,3.8,5.1,2.6500000000000004,-0.8500000000000003,2.05,-0.5499999999999998,623957745,1.4283923854838974
532,3225,1.8,2.6,2019-04-14,Wilburton,47.614223,-122.1695,210,3.8,5.1,3.15,-0.5499999999999998,2.1,-0.3,623957745,1.4283923854838974
533,3225,1.2,1.4,2019-04-15,Wilburton,47.614223,-122.1695,210,3.8,5.1,1.9,-0.5,1.5,-0.3,623957745,1.4283923854838974
534,3225,2.9,3.8,2019-04-16,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.7,-1.9000000000000004,3.7,-0.8000000000000003,623957745,1.4283923854838974
535,3225,0.8,0.9,2019-04-17,Wilburton,47.614223,-122.1695,210,3.8,5.1,0.9,0.0,0.8,0.0,623957745,1.4283923854838974
536,3225,1.5,1.8,2019-04-18,Wilburton,47.614223,-122.1695,210,3.8,5.1,2.6,-0.8,2.1,-0.6000000000000001,623957745,1.4283923854838974
537,3225,1.4,1.6,2019-04-19,Wilburton,47.614223,-122.1695,210,3.8,5.1,2.4000000000000004,-0.8000000000000003,1.9,-0.5,623957745,1.4283923854838974
538,3225,4.1,5.4,2019-04-20,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.550000000000001,-0.1500000000000003,4.15,-0.0500000000000007,623957745,1.4283923854838974
539,3225,6.7,9.0,2019-04-21,Wilburton,47.614223,-122.1695,210,3.8,5.1,10.65,-1.6499999999999986,7.25,-0.5499999999999998,623957745,1.4283923854838974
540,3225,4.9,6.6,2019-04-22,Wilburton,47.614223,-122.1695,210,3.8,5.1,8.75,-2.1500000000000004,6.35,-1.4499999999999993,623957745,1.4283923854838974
541,3225,4.2,5.3,2019-04-23,Wilburton,47.614223,-122.1695,210,3.8,5.1,6.300000000000001,-1.0000000000000009,4.75,-0.5499999999999998,623957745,1.4283923854838974
542,3225,3.3,4.6,2019-04-24,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.4,-0.8000000000000007,3.8,-0.5,623957745,1.4283923854838974
543,3225,5.2,6.8,2019-04-25,Wilburton,47.614223,-122.1695,210,3.8,5.1,7.199999999999999,-0.3999999999999994,5.35,-0.1499999999999994,623957745,1.4283923854838974
544,3225,5.1,6.7,2019-04-26,Wilburton,47.614223,-122.1695,210,3.8,5.1,7.199999999999999,-0.4999999999999991,5.3,-0.2000000000000001,623957745,1.4283923854838974
545,3225,2.1,2.8,2019-04-27,Wilburton,47.614223,-122.1695,210,3.8,5.1,3.75,-0.9500000000000002,2.7,-0.6000000000000001,623957745,1.4283923854838974
546,3225,1.7,2.1,2019-04-28,Wilburton,47.614223,-122.1695,210,3.8,5.1,3.8,-1.6999999999999995,2.75,-1.05,623957745,1.4283923854838974
547,3225,1.7,2.0,2019-04-29,Wilburton,47.614223,-122.1695,210,3.8,5.1,2.2,-0.2000000000000001,1.7999999999999998,-0.0999999999999998,623957745,1.4283923854838974
548,3225,2.3,2.9,2019-04-30,Wilburton,47.614223,-122.1695,210,3.8,5.1,3.2,-0.3000000000000002,2.5,-0.2000000000000001,623957745,1.4283923854838974
549,3225,3.1,4.1,2019-05-01,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.2,-1.1000000000000003,3.8,-0.6999999999999997,623957745,1.4283923854838974
550,3225,3.2,4.4,2019-05-02,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.4,-1.0,3.6,-0.3999999999999999,623957745,1.4283923854838974
551,3225,3.8,5.1,2019-05-03,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.1,0.0,3.8,0.0,623957745,1.4283923854838974
552,3225,4.9,6.5,2019-05-04,Wilburton,47.614223,-122.1695,210,3.8,5.1,6.5,0.0,4.7,0.2000000000000001,623957745,1.4283923854838974
553,3225,3.3,4.2,2019-05-05,Wilburton,47.614223,-122.1695,210,3.8,5.1,4.2,0.0,3.2,0.0999999999999996,623957745,1.4283923854838974
554,3225,4.1,5.4,2019-05-06,Wilburton,47.614223,-122.1695,210,3.8,5.1,4.9,0.5,3.7,0.3999999999999994,623957745,1.4283923854838974
555,3225,3.4,4.3,2019-05-07,Wilburton,47.614223,-122.1695,210,3.8,5.1,3.5,0.7999999999999998,2.7,0.6999999999999997,623957745,1.4283923854838974
556,3225,4.2,5.6,2019-05-08,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.6,0.0,4.2,0.0,623957745,1.4283923854838974
557,3225,21.8,40.6,2019-05-09,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.1,35.5,3.8,18.0,623957745,1.4283923854838974
558,3225,3.6,4.6,2019-05-10,Wilburton,47.614223,-122.1695,210,3.8,5.1,4.6,0.0,3.6,0.0,623957745,1.4283923854838974
559,3225,7.2,9.5,2019-05-11,Wilburton,47.614223,-122.1695,210,3.8,5.1,9.5,0.0,7.2,0.0,623957745,1.4283923854838974
560,3225,3.4,4.4,2019-05-12,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.0,-0.5999999999999996,3.7,-0.3000000000000002,623957745,1.4283923854838974
561,3225,5.1,7.1,2019-05-13,Wilburton,47.614223,-122.1695,210,3.8,5.1,7.1,0.0,5.1,0.0,623957745,1.4283923854838974
562,3225,5.3,7.2,2019-05-14,Wilburton,47.614223,-122.1695,210,3.8,5.1,7.2,0.0,5.3,0.0,623957745,1.4283923854838974
563,3225,1.5,1.8,2019-05-15,Wilburton,47.614223,-122.1695,210,3.8,5.1,2.85,-1.0499999999999996,2.2,-0.7000000000000002,623957745,1.4283923854838974
564,3225,8.1,10.7,2019-05-16,Wilburton,47.614223,-122.1695,210,3.8,5.1,12.6,-1.9000000000000004,9.15,-1.049999999999999,623957745,1.4283923854838974
565,3225,1.7,2.1,2019-05-17,Wilburton,47.614223,-122.1695,210,3.8,5.1,3.3,-1.1999999999999995,2.6,-0.9000000000000001,623957745,1.4283923854838974
566,3225,1.5,1.9,2019-05-18,Wilburton,47.614223,-122.1695,210,3.8,5.1,3.1,-1.1999999999999995,2.2,-0.7000000000000002,623957745,1.4283923854838974
567,3225,2.2,2.8,2019-05-19,Wilburton,47.614223,-122.1695,210,3.8,5.1,3.55,-0.75,2.6,-0.3999999999999999,623957745,1.4283923854838974
568,3225,1.9,2.4,2019-05-20,Wilburton,47.614223,-122.1695,210,3.8,5.1,3.1,-0.7000000000000002,2.3,-0.3999999999999999,623957745,1.4283923854838974
569,3225,3.2,4.1,2019-05-21,Wilburton,47.614223,-122.1695,210,3.8,5.1,4.300000000000001,-0.200000000000001,3.2,0.0,623957745,1.4283923854838974
570,3225,9.0,11.9,2019-05-22,Wilburton,47.614223,-122.1695,210,3.8,5.1,12.9,-1.0,9.7,-0.6999999999999993,623957745,1.4283923854838974
571,3225,7.8,10.4,2019-05-23,Wilburton,47.614223,-122.1695,210,3.8,5.1,11.75,-1.3499999999999996,8.2,-0.3999999999999994,623957745,1.4283923854838974
572,3225,4.3,6.1,2019-05-24,Wilburton,47.614223,-122.1695,210,3.8,5.1,6.8,-0.7000000000000002,4.6,-0.2999999999999998,623957745,1.4283923854838974
573,3225,2.2,3.1,2019-05-25,Wilburton,47.614223,-122.1695,210,3.8,5.1,4.7,-1.6,3.25,-1.0499999999999998,623957745,1.4283923854838974
574,3225,5.4,7.1,2019-05-26,Wilburton,47.614223,-122.1695,210,3.8,5.1,8.399999999999999,-1.299999999999999,6.35,-0.9499999999999992,623957745,1.4283923854838974
575,3225,7.9,10.3,2019-05-27,Wilburton,47.614223,-122.1695,210,3.8,5.1,11.75,-1.4499999999999993,8.9,-1.0,623957745,1.4283923854838974
576,3225,11.7,15.8,2019-05-28,Wilburton,47.614223,-122.1695,210,3.8,5.1,16.05,-0.25,11.7,0.0,623957745,1.4283923854838974
577,3225,2.9,3.9,2019-06-19,Wilburton,47.614223,-122.1695,210,3.8,5.1,4.4,-0.5000000000000004,3.15,-0.25,623957745,1.4283923854838974
578,3225,2.1,2.7,2019-06-20,Wilburton,47.614223,-122.1695,210,3.8,5.1,3.6,-0.8999999999999999,2.6,-0.5,623957745,1.4283923854838974
579,3225,2.5,3.4,2019-06-21,Wilburton,47.614223,-122.1695,210,3.8,5.1,4.4,-1.0000000000000004,3.3,-0.7999999999999998,623957745,1.4283923854838974
580,3225,3.6,4.8,2019-06-22,Wilburton,47.614223,-122.1695,210,3.8,5.1,6.4,-1.6000000000000003,4.7,-1.1,623957745,1.4283923854838974
581,3225,3.5,4.6,2019-06-23,Wilburton,47.614223,-122.1695,210,3.8,5.1,6.4,-1.8000000000000007,4.9,-1.4000000000000004,623957745,1.4283923854838974
582,3225,2.9,3.8,2019-06-24,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.7,-1.9000000000000004,4.4,-1.5000000000000004,623957745,1.4283923854838974
583,3225,4.0,5.2,2019-06-25,Wilburton,47.614223,-122.1695,210,3.8,5.1,8.2,-2.999999999999999,6.2,-2.2,623957745,1.4283923854838974
584,3225,3.9,5.1,2019-06-26,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.4,-0.3000000000000007,4.1,-0.1999999999999997,623957745,1.4283923854838974
585,3225,2.3,2.9,2019-06-27,Wilburton,47.614223,-122.1695,210,3.8,5.1,4.5,-1.6,3.6,-1.3000000000000005,623957745,1.4283923854838974
586,3225,1.6,1.9,2019-06-28,Wilburton,47.614223,-122.1695,210,3.8,5.1,3.4,-1.5,2.5,-0.8999999999999999,623957745,1.4283923854838974
587,3225,3.7,4.7,2019-06-29,Wilburton,47.614223,-122.1695,210,3.8,5.1,6.4,-1.7000000000000002,4.8,-1.0999999999999996,623957745,1.4283923854838974
588,3225,4.7,6.0,2019-06-30,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.6,0.4000000000000003,4.4,0.2999999999999998,623957745,1.4283923854838974
589,3225,4.1,5.2,2019-07-01,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.7,-0.5,4.5,-0.4000000000000003,623957745,1.4283923854838974
590,3225,2.3,2.9,2019-07-02,Wilburton,47.614223,-122.1695,210,3.8,5.1,3.5,-0.6000000000000001,2.8,-0.5,623957745,1.4283923854838974
591,3225,4.1,5.2,2019-07-03,Wilburton,47.614223,-122.1695,210,3.8,5.1,7.0,-1.7999999999999998,5.4,-1.3000000000000007,623957745,1.4283923854838974
592,3225,5.8,7.5,2019-07-04,Wilburton,47.614223,-122.1695,210,3.8,5.1,8.7,-1.1999999999999993,6.6,-0.7999999999999998,623957745,1.4283923854838974
593,3225,16.3,21.4,2019-07-05,Wilburton,47.614223,-122.1695,210,3.8,5.1,16.2,5.199999999999999,12.2,4.100000000000001,623957745,1.4283923854838974
594,3225,3.3,4.2,2019-07-06,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.6,-1.3999999999999997,4.4,-1.1000000000000003,623957745,1.4283923854838974
595,3225,4.4,5.6,2019-07-07,Wilburton,47.614223,-122.1695,210,3.8,5.1,6.6,-1.0,5.2,-0.7999999999999998,623957745,1.4283923854838974
596,3225,5.9,7.8,2019-07-08,Wilburton,47.614223,-122.1695,210,3.8,5.1,9.6,-1.7999999999999998,6.4,-0.5,623957745,1.4283923854838974
597,3225,5.8,7.6,2019-07-09,Wilburton,47.614223,-122.1695,210,3.8,5.1,8.9,-1.3000000000000007,6.6,-0.7999999999999998,623957745,1.4283923854838974
598,3225,6.3,8.2,2019-07-10,Wilburton,47.614223,-122.1695,210,3.8,5.1,8.9,-0.7000000000000011,6.9,-0.6000000000000005,623957745,1.4283923854838974
599,3225,1.7,2.0,2019-07-11,Wilburton,47.614223,-122.1695,210,3.8,5.1,4.4,-2.4000000000000004,3.4,-1.7,623957745,1.4283923854838974
600,3225,2.9,3.7,2019-07-12,Wilburton,47.614223,-122.1695,210,3.8,5.1,4.4,-0.7000000000000002,3.4,-0.5,623957745,1.4283923854838974
601,3225,3.2,4.0,2019-07-13,Wilburton,47.614223,-122.1695,210,3.8,5.1,4.5,-0.5,3.2,0.0,623957745,1.4283923854838974
602,3225,4.0,5.1,2019-07-14,Wilburton,47.614223,-122.1695,210,3.8,5.1,7.2,-2.1000000000000005,5.6,-1.5999999999999996,623957745,1.4283923854838974
603,3225,4.5,5.8,2019-07-15,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.8,0.0,4.5,0.0,623957745,1.4283923854838974
604,3225,4.4,5.6,2019-07-16,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.6,0.0,4.4,0.0,623957745,1.4283923854838974
605,3225,1.8,2.1,2019-07-17,Wilburton,47.614223,-122.1695,210,3.8,5.1,3.2,-1.1,2.6,-0.8,623957745,1.4283923854838974
606,3225,1.5,1.8,2019-07-18,Wilburton,47.614223,-122.1695,210,3.8,5.1,3.2,-1.4,2.5,-1.0,623957745,1.4283923854838974
607,3225,3.3,4.5,2019-07-19,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.9,-1.4000000000000004,4.4,-1.1000000000000003,623957745,1.4283923854838974
608,3225,2.6,3.3,2019-07-20,Wilburton,47.614223,-122.1695,210,3.8,5.1,3.5,-0.2000000000000001,2.7,-0.1,623957745,1.4283923854838974
609,3225,5.4,7.1,2019-07-21,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.9,1.1999999999999993,4.4,1.0,623957745,1.4283923854838974
610,3225,3.5,4.6,2019-07-22,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.1,-0.5,3.9,-0.3999999999999999,623957745,1.4283923854838974
611,3225,3.4,4.2,2019-07-23,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.0,-0.7999999999999998,3.9,-0.5,623957745,1.4283923854838974
612,3225,3.2,4.1,2019-07-24,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.0,-0.9000000000000004,4.0,-0.7999999999999998,623957745,1.4283923854838974
613,3225,4.0,5.1,2019-07-25,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.3,-0.2000000000000001,4.2,-0.2000000000000001,623957745,1.4283923854838974
614,3225,2.4,3.0,2019-07-26,Wilburton,47.614223,-122.1695,210,3.8,5.1,3.3,-0.2999999999999998,2.7,-0.3000000000000002,623957745,1.4283923854838974
615,3225,1.3,1.5,2019-07-27,Wilburton,47.614223,-122.1695,210,3.8,5.1,3.3,-1.7999999999999998,2.6,-1.3,623957745,1.4283923854838974
616,3225,2.8,3.5,2019-07-28,Wilburton,47.614223,-122.1695,210,3.8,5.1,3.9,-0.3999999999999999,3.0,-0.2000000000000001,623957745,1.4283923854838974
617,3225,2.8,3.5,2019-07-29,Wilburton,47.614223,-122.1695,210,3.8,5.1,4.4,-0.9000000000000004,3.5,-0.7000000000000002,623957745,1.4283923854838974
618,3225,3.2,4.2,2019-07-30,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.7,-1.5,4.4,-1.2000000000000002,623957745,1.4283923854838974
619,3225,4.0,5.1,2019-07-31,Wilburton,47.614223,-122.1695,210,3.8,5.1,7.3,-2.2,5.3,-1.2999999999999998,623957745,1.4283923854838974
620,3225,2.8,3.5,2019-08-01,Wilburton,47.614223,-122.1695,210,3.8,5.1,4.4,-0.9000000000000004,3.5,-0.7000000000000002,623957745,1.4283923854838974
621,3225,1.1,1.2,2019-08-02,Wilburton,47.614223,-122.1695,210,3.8,5.1,2.0,-0.8,1.7,-0.5999999999999999,623957745,1.4283923854838974
622,3225,9.8,13.3,2019-08-03,Wilburton,47.614223,-122.1695,210,3.8,5.1,14.7,-1.3999999999999986,10.6,-0.7999999999999989,623957745,1.4283923854838974
623,3225,10.8,14.7,2019-08-04,Wilburton,47.614223,-122.1695,210,3.8,5.1,14.7,0.0,10.8,0.0,623957745,1.4283923854838974
624,3225,10.5,14.1,2019-08-05,Wilburton,47.614223,-122.1695,210,3.8,5.1,15.8,-1.700000000000001,11.8,-1.3000000000000007,623957745,1.4283923854838974
625,3225,10.2,13.8,2019-08-06,Wilburton,47.614223,-122.1695,210,3.8,5.1,15.8,-2.0,11.3,-1.1000000000000014,623957745,1.4283923854838974
626,3225,11.5,15.4,2019-08-07,Wilburton,47.614223,-122.1695,210,3.8,5.1,13.75,1.6500000000000004,10.25,1.25,623957745,1.4283923854838974
627,3225,6.3,8.4,2019-08-08,Wilburton,47.614223,-122.1695,210,3.8,5.1,8.25,0.1500000000000003,6.25,0.0499999999999998,623957745,1.4283923854838974
628,3225,3.8,4.9,2019-08-09,Wilburton,47.614223,-122.1695,210,3.8,5.1,6.300000000000001,-1.4000000000000004,4.699999999999999,-0.8999999999999995,623957745,1.4283923854838974
629,3225,5.3,6.9,2019-08-10,Wilburton,47.614223,-122.1695,210,3.8,5.1,8.55,-1.6500000000000004,6.4,-1.1000000000000003,623957745,1.4283923854838974
630,3225,5.2,6.8,2019-08-11,Wilburton,47.614223,-122.1695,210,3.8,5.1,7.1,-0.2999999999999998,5.5,-0.2999999999999998,623957745,1.4283923854838974
631,3225,3.7,4.7,2019-08-12,Wilburton,47.614223,-122.1695,210,3.8,5.1,6.300000000000001,-1.6000000000000003,4.8,-1.0999999999999996,623957745,1.4283923854838974
632,3225,3.3,4.3,2019-08-13,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.0,-0.7000000000000002,3.9,-0.6000000000000001,623957745,1.4283923854838974
633,3225,4.2,5.5,2019-08-14,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.949999999999999,-0.4499999999999993,4.65,-0.4500000000000002,623957745,1.4283923854838974
634,3225,3.6,4.6,2019-08-15,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.65,-1.0500000000000007,4.4,-0.8000000000000003,623957745,1.4283923854838974
635,3225,5.6,7.5,2019-08-16,Wilburton,47.614223,-122.1695,210,3.8,5.1,9.85,-2.35,7.4,-1.8000000000000007,623957745,1.4283923854838974
636,3225,6.6,8.9,2019-08-17,Wilburton,47.614223,-122.1695,210,3.8,5.1,9.8,-0.9000000000000004,7.1,-0.5,623957745,1.4283923854838974
637,3225,4.5,5.9,2019-08-18,Wilburton,47.614223,-122.1695,210,3.8,5.1,6.65,-0.75,5.15,-0.6500000000000004,623957745,1.4283923854838974
638,3225,3.8,4.9,2019-08-19,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.2,-0.2999999999999998,4.0,-0.2000000000000001,623957745,1.4283923854838974
639,3225,5.8,7.5,2019-08-20,Wilburton,47.614223,-122.1695,210,3.8,5.1,7.5,0.0,5.8,0.0,623957745,1.4283923854838974
640,3225,5.8,7.6,2019-08-21,Wilburton,47.614223,-122.1695,210,3.8,5.1,9.5,-1.9000000000000004,7.2,-1.4000000000000004,623957745,1.4283923854838974
641,3225,3.4,4.5,2019-08-22,Wilburton,47.614223,-122.1695,210,3.8,5.1,7.0,-2.5,5.05,-1.65,623957745,1.4283923854838974
642,3225,6.1,8.2,2019-08-23,Wilburton,47.614223,-122.1695,210,3.8,5.1,8.95,-0.75,6.4,-0.3000000000000007,623957745,1.4283923854838974
643,3225,5.7,7.8,2019-08-24,Wilburton,47.614223,-122.1695,210,3.8,5.1,8.5,-0.7000000000000002,6.15,-0.4500000000000002,623957745,1.4283923854838974
644,3225,3.0,4.0,2019-08-25,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.55,-1.5499999999999998,4.1,-1.0999999999999996,623957745,1.4283923854838974
645,3225,7.0,9.4,2019-08-26,Wilburton,47.614223,-122.1695,210,3.8,5.1,11.6,-2.1999999999999997,8.3,-1.3000000000000007,623957745,1.4283923854838974
646,3225,8.3,11.3,2019-08-27,Wilburton,47.614223,-122.1695,210,3.8,5.1,11.3,0.0,8.3,0.0,623957745,1.4283923854838974
647,3225,6.3,8.4,2019-08-28,Wilburton,47.614223,-122.1695,210,3.8,5.1,7.7,0.7000000000000002,5.85,0.4500000000000002,623957745,1.4283923854838974
648,3225,6.6,8.8,2019-08-29,Wilburton,47.614223,-122.1695,210,3.8,5.1,9.4,-0.5999999999999979,6.9,-0.3000000000000007,623957745,1.4283923854838974
649,3225,5.1,6.8,2019-08-30,Wilburton,47.614223,-122.1695,210,3.8,5.1,8.7,-1.8999999999999997,6.15,-1.0500000000000007,623957745,1.4283923854838974
650,3225,5.0,6.6,2019-08-31,Wilburton,47.614223,-122.1695,210,3.8,5.1,8.350000000000001,-1.7500000000000018,5.9,-0.9000000000000004,623957745,1.4283923854838974
651,3225,2.4,3.0,2019-09-01,Wilburton,47.614223,-122.1695,210,3.8,5.1,3.45,-0.4500000000000002,2.75,-0.3500000000000001,623957745,1.4283923854838974
652,3225,3.5,4.5,2019-09-02,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.300000000000001,-0.8000000000000007,3.95,-0.4500000000000002,623957745,1.4283923854838974
653,3225,5.4,7.0,2019-09-03,Wilburton,47.614223,-122.1695,210,3.8,5.1,7.45,-0.4500000000000002,5.7,-0.2999999999999998,623957745,1.4283923854838974
654,3225,4.4,5.8,2019-09-04,Wilburton,47.614223,-122.1695,210,3.8,5.1,6.6,-0.7999999999999998,5.0,-0.5999999999999996,623957745,1.4283923854838974
655,3225,6.5,8.6,2019-09-05,Wilburton,47.614223,-122.1695,210,3.8,5.1,8.899999999999999,-0.2999999999999989,6.7,-0.2000000000000001,623957745,1.4283923854838974
656,3225,8.9,11.7,2019-09-06,Wilburton,47.614223,-122.1695,210,3.8,5.1,12.15,-0.4499999999999993,9.2,-0.2999999999999989,623957745,1.4283923854838974
657,3225,4.6,6.0,2019-09-07,Wilburton,47.614223,-122.1695,210,3.8,5.1,7.1,-1.0999999999999996,5.4,-0.8000000000000007,623957745,1.4283923854838974
658,3225,3.4,4.3,2019-09-08,Wilburton,47.614223,-122.1695,210,3.8,5.1,4.65,-0.3500000000000005,3.7,-0.3000000000000002,623957745,1.4283923854838974
659,3225,1.0,1.1,2019-09-09,Wilburton,47.614223,-122.1695,210,3.8,5.1,2.95,-1.85,2.4,-1.4,623957745,1.4283923854838974
660,3225,2.9,3.6,2019-09-10,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.199999999999999,-1.5999999999999992,4.15,-1.2500000000000004,623957745,1.4283923854838974
661,3225,3.9,5.0,2019-09-11,Wilburton,47.614223,-122.1695,210,3.8,5.1,6.5,-1.5,4.85,-0.9499999999999996,623957745,1.4283923854838974
662,3225,2.5,3.1,2019-09-12,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.1,-2.0,3.9,-1.4000000000000004,623957745,1.4283923854838974
663,3225,1.4,1.7,2019-09-13,Wilburton,47.614223,-122.1695,210,3.8,5.1,3.4,-1.7,2.6,-1.2000000000000002,623957745,1.4283923854838974
664,3225,2.6,3.5,2019-09-14,Wilburton,47.614223,-122.1695,210,3.8,5.1,3.25,0.25,2.45,0.1499999999999999,623957745,1.4283923854838974
665,3225,12.6,17.4,2019-09-15,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.05,12.349999999999998,3.5,9.1,623957745,1.4283923854838974
666,3225,6.5,7.6,2019-09-16,Wilburton,47.614223,-122.1695,210,3.8,5.1,6.4,1.1999999999999993,4.9,1.5999999999999996,623957745,1.4283923854838974
667,3225,1.0,1.1,2019-09-17,Wilburton,47.614223,-122.1695,210,3.8,5.1,2.75,-1.65,2.05,-1.0499999999999998,623957745,1.4283923854838974
668,3225,1.3,1.4,2019-09-18,Wilburton,47.614223,-122.1695,210,3.8,5.1,4.0,-2.6,2.85,-1.55,623957745,1.4283923854838974
669,3225,3.8,4.9,2019-09-19,Wilburton,47.614223,-122.1695,210,3.8,5.1,7.7,-2.8,5.8,-2.0,623957745,1.4283923854838974
670,3225,3.3,4.2,2019-09-20,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.2,-1.0,4.0,-0.7000000000000002,623957745,1.4283923854838974
671,3225,5.2,6.6,2019-09-21,Wilburton,47.614223,-122.1695,210,3.8,5.1,7.8,-1.2000000000000002,5.9,-0.7000000000000002,623957745,1.4283923854838974
672,3225,3.7,4.7,2019-09-22,Wilburton,47.614223,-122.1695,210,3.8,5.1,6.4,-1.7000000000000002,4.9,-1.2000000000000002,623957745,1.4283923854838974
673,3225,2.3,3.3,2019-09-23,Wilburton,47.614223,-122.1695,210,3.8,5.1,4.8,-1.5,3.1,-0.8000000000000003,623957745,1.4283923854838974
674,3225,2.5,3.3,2019-09-24,Wilburton,47.614223,-122.1695,210,3.8,5.1,4.8,-1.5,3.4,-0.8999999999999999,623957745,1.4283923854838974
675,3225,4.5,6.5,2019-09-25,Wilburton,47.614223,-122.1695,210,3.8,5.1,7.6,-1.0999999999999996,5.0,-0.5,623957745,1.4283923854838974
676,3225,2.7,3.6,2019-09-26,Wilburton,47.614223,-122.1695,210,3.8,5.1,5.1,-1.4999999999999996,3.6,-0.8999999999999995,623957745,1.4283923854838974
