station_index,pm2_5_AVG,pm10_0_atm,date,name,latitude,longitude,altitude,pm2_5_station_median,pm10_0_station_median,pm10_0_daily_median,pm10_0_diff,pm2_5_daily_median,pm2_5_diff
110370,4.4,6.4,2021-08-30,Central District,47.610397,-122.29722,261,5.2,7.4,5.4,1.0,3.9,0.5000000000000004
110370,5.0,7.0,2021-08-31,Central District,47.610397,-122.29722,261,5.2,7.4,6.0,1.0,4.5,0.5
110370,4.3,6.0,2021-09-01,Central District,47.610397,-122.29722,261,5.2,7.4,4.1,1.9000000000000004,3.1,1.1999999999999997
110370,6.6,9.0,2021-09-02,Central District,47.610397,-122.29722,261,5.2,7.4,6.6,2.4000000000000004,5.1,1.5
110370,8.2,11.1,2021-09-03,Central District,47.610397,-122.29722,261,5.2,7.4,9.1,2.0,6.9,1.299999999999999
110370,6.9,9.3,2021-09-04,Central District,47.610397,-122.29722,261,5.2,7.4,8.0,1.3000000000000007,6.15,0.75
110370,5.0,6.5,2021-09-05,Central District,47.610397,-122.29722,261,5.2,7.4,5.6,0.9000000000000004,4.3,0.7000000000000002
110370,3.9,5.3,2021-09-06,Central District,47.610397,-122.29722,261,5.2,7.4,4.8,0.5,3.6,0.2999999999999998
110370,6.2,8.2,2021-09-07,Central District,47.610397,-122.29722,261,5.2,7.4,6.6,1.5999999999999996,5.0,1.2000000000000002
110370,7.1,9.4,2021-09-08,Central District,47.610397,-122.29722,261,5.2,7.4,7.9,1.5,6.0,1.0999999999999996
110370,5.6,7.4,2021-09-09,Central District,47.610397,-122.29722,261,5.2,7.4,6.2,1.2000000000000002,4.6,1.0
110370,4.5,5.6,2021-09-10,Central District,47.610397,-122.29722,261,5.2,7.4,2.3,3.3,1.9,2.6
110370,4.3,5.7,2021-09-11,Central District,47.610397,-122.29722,261,5.2,7.4,3.8,1.9000000000000004,3.2,1.0999999999999996
110370,5.1,6.7,2021-09-12,Central District,47.610397,-122.29722,261,5.2,7.4,6.4,0.2999999999999998,4.8,0.2999999999999998
110370,3.3,4.5,2021-09-13,Central District,47.610397,-122.29722,261,5.2,7.4,4.0,0.5,3.1500000000000004,0.14999999999999947
110370,6.5,8.8,2021-09-14,Central District,47.610397,-122.29722,261,5.2,7.4,6.7,2.1000000000000005,5.3,1.2000000000000002
110370,3.6,5.1,2021-09-15,Central District,47.610397,-122.29722,261,5.2,7.4,4.3,0.7999999999999998,3.2,0.3999999999999999
110370,3.1,4.8,2021-09-16,Central District,47.610397,-122.29722,261,5.2,7.4,3.6,1.1999999999999997,2.6,0.5
110370,8.7,12.2,2021-09-17,Central District,47.610397,-122.29722,261,5.2,7.4,11.3,0.8999999999999986,8.350000000000001,0.34999999999999787
110370,2.9,3.9,2021-09-18,Central District,47.610397,-122.29722,261,5.2,7.4,3.0,0.8999999999999999,2.3,0.6000000000000001
110370,2.6,3.5,2021-09-19,Central District,47.610397,-122.29722,261,5.2,7.4,2.7,0.7999999999999998,2.1,0.5
110370,5.0,6.9,2021-09-20,Central District,47.610397,-122.29722,261,5.2,7.4,5.6,1.3000000000000007,4.2,0.7999999999999998
110370,6.5,8.6,2021-09-21,Central District,47.610397,-122.29722,261,5.2,7.4,6.6,2.0,4.9,1.5999999999999996
110370,7.6,10.2,2021-09-22,Central District,47.610397,-122.29722,261,5.2,7.4,7.4,2.799999999999999,5.7,1.8999999999999995
110370,8.4,11.4,2021-09-23,Central District,47.610397,-122.29722,261,5.2,7.4,10.0,1.4000000000000004,7.7,0.7000000000000002
110370,9.7,13.3,2021-09-24,Central District,47.610397,-122.29722,261,5.2,7.4,11.7,1.6000000000000014,8.8,0.8999999999999986
110370,13.8,18.7,2021-09-25,Central District,47.610397,-122.29722,261,5.2,7.4,15.6,3.0999999999999996,11.9,1.9000000000000004
110370,6.9,9.3,2021-09-26,Central District,47.610397,-122.29722,261,5.2,7.4,8.2,1.1000000000000014,6.1,0.8000000000000007
110370,3.6,5.2,2021-09-27,Central District,47.610397,-122.29722,261,5.2,7.4,4.5,0.7000000000000002,3.4,0.20000000000000018
110370,1.6,2.4,2021-09-28,Central District,47.610397,-122.29722,261,5.2,7.4,1.9,0.5,1.6,0.0
110370,2.5,3.9,2021-09-29,Central District,47.610397,-122.29722,261,5.2,7.4,3.2,0.6999999999999997,2.4,0.10000000000000009
110370,3.2,4.2,2021-09-30,Central District,47.610397,-122.29722,261,5.2,7.4,3.7,0.5,3.0,0.20000000000000018
110370,5.0,7.1,2021-10-01,Central District,47.610397,-122.29722,261,5.2,7.4,5.0,2.0999999999999996,3.8,1.2000000000000002
110370,10.6,15.3,2021-10-02,Central District,47.610397,-122.29722,261,5.2,7.4,11.9,3.4000000000000004,8.7,1.9000000000000004
110370,6.8,9.6,2021-10-03,Central District,47.610397,-122.29722,261,5.2,7.4,6.9,2.6999999999999993,5.0,1.7999999999999998
110370,3.8,5.7,2021-10-04,Central District,47.610397,-122.29722,261,5.2,7.4,4.9,0.7999999999999998,3.6,0.19999999999999973
110370,9.6,13.6,2021-10-05,Central District,47.610397,-122.29722,261,5.2,7.4,9.8,3.799999999999999,7.4,2.1999999999999993
110370,2.5,3.6,2021-10-06,Central District,47.610397,-122.29722,261,5.2,7.4,3.1,0.5,2.3,0.20000000000000018
110370,3.5,4.7,2021-10-07,Central District,47.610397,-122.29722,261,5.2,7.4,4.3,0.40000000000000036,3.2,0.2999999999999998
110370,15.8,22.0,2021-10-08,Central District,47.610397,-122.29722,261,5.2,7.4,18.200000000000003,3.799999999999997,13.25,2.5500000000000007
110370,12.2,17.2,2021-10-09,Central District,47.610397,-122.29722,261,5.2,7.4,12.45,4.75,9.4,2.799999999999999
110370,4.6,6.6,2021-10-10,Central District,47.610397,-122.29722,261,5.2,7.4,5.55,1.0499999999999998,3.9,0.6999999999999997
110370,2.9,4.0,2021-10-11,Central District,47.610397,-122.29722,261,5.2,7.4,3.6,0.3999999999999999,2.8499999999999996,0.050000000000000266
110370,7.0,9.9,2021-10-12,Central District,47.610397,-122.29722,261,5.2,7.4,6.25,3.6500000000000004,4.65,2.3499999999999996
110370,7.9,10.9,2021-10-13,Central District,47.610397,-122.29722,261,5.2,7.4,8.6,2.3000000000000007,6.35,1.5500000000000007
110370,4.9,6.7,2021-10-14,Central District,47.610397,-122.29722,261,5.2,7.4,5.45,1.25,4.15,0.75
110370,5.7,7.8,2021-10-15,Central District,47.610397,-122.29722,261,5.2,7.4,6.35,1.4500000000000002,5.1,0.6000000000000005
110370,5.2,7.2,2021-10-16,Central District,47.610397,-122.29722,261,5.2,7.4,5.800000000000001,1.3999999999999995,4.5,0.7000000000000002
110370,6.8,9.3,2021-10-17,Central District,47.610397,-122.29722,261,5.2,7.4,7.9,1.4000000000000004,6.2,0.5999999999999996
110370,2.7,3.7,2021-10-18,Central District,47.610397,-122.29722,261,5.2,7.4,2.9,0.8000000000000003,2.2,0.5
110370,8.5,11.7,2021-10-19,Central District,47.610397,-122.29722,261,5.2,7.4,9.850000000000001,1.8499999999999979,7.300000000000001,1.1999999999999993
110370,7.8,10.7,2021-10-20,Central District,47.610397,-122.29722,261,5.2,7.4,8.7,2.0,6.5,1.2999999999999998
110370,4.0,5.4,2021-10-21,Central District,47.610397,-122.29722,261,5.2,7.4,4.3,1.1000000000000005,3.3,0.7000000000000002
110370,2.8,3.8,2021-10-22,Central District,47.610397,-122.29722,261,5.2,7.4,3.1,0.6999999999999997,2.4,0.3999999999999999
110370,5.7,8.3,2021-10-23,Central District,47.610397,-122.29722,261,5.2,7.4,7.0,1.3000000000000007,5.0,0.7000000000000002
110370,4.2,5.7,2021-10-24,Central District,47.610397,-122.29722,261,5.2,7.4,3.6,2.1,2.7,1.5
110370,8.7,12.5,2021-12-07,Central District,47.610397,-122.29722,261,5.2,7.4,10.3,2.1999999999999993,7.9,0.7999999999999989
110370,3.2,4.6,2021-12-08,Central District,47.610397,-122.29722,261,5.2,7.4,3.9,0.6999999999999997,3.1,0.10000000000000009
110370,2.2,3.3,2021-12-09,Central District,47.610397,-122.29722,261,5.2,7.4,2.9,0.3999999999999999,2.0,0.20000000000000018
110370,4.0,6.0,2021-12-10,Central District,47.610397,-122.29722,261,5.2,7.4,4.0,2.0,3.0,1.0
110370,1.3,1.8,2021-12-11,Central District,47.610397,-122.29722,261,5.2,7.4,1.3,0.5,1.0,0.30000000000000004
110370,1.6,2.5,2021-12-12,Central District,47.610397,-122.29722,261,5.2,7.4,2.0,0.5,1.3,0.30000000000000004
110370,4.2,5.9,2021-12-13,Central District,47.610397,-122.29722,261,5.2,7.4,3.6,2.3000000000000003,2.8,1.4000000000000004
110370,2.6,3.6,2021-12-14,Central District,47.610397,-122.29722,261,5.2,7.4,3.0,0.6000000000000001,2.3,0.30000000000000027
110370,3.0,4.2,2021-12-15,Central District,47.610397,-122.29722,261,5.2,7.4,3.1,1.1,2.45,0.5499999999999998
110370,3.0,4.1,2021-12-16,Central District,47.610397,-122.29722,261,5.2,7.4,3.5,0.5999999999999996,2.8,0.20000000000000018
110370,8.3,12.3,2021-12-17,Central District,47.610397,-122.29722,261,5.2,7.4,8.3,4.0,6.75,1.5500000000000007
110370,1.9,2.5,2021-12-18,Central District,47.610397,-122.29722,261,5.2,7.4,1.8,0.7,1.4,0.5
110370,2.9,4.4,2021-12-19,Central District,47.610397,-122.29722,261,5.2,7.4,3.2,1.2000000000000002,2.5,0.3999999999999999
110370,6.7,9.9,2021-12-20,Central District,47.610397,-122.29722,261,5.2,7.4,6.2,3.7,4.5,2.2
110370,6.9,10.2,2021-12-21,Central District,47.610397,-122.29722,261,5.2,7.4,10.2,0.0,7.0,-0.09999999999999964
110370,7.5,11.3,2021-12-22,Central District,47.610397,-122.29722,261,5.2,7.4,8.6,2.700000000000001,6.6,0.9000000000000004
110370,1.5,2.0,2021-12-23,Central District,47.610397,-122.29722,261,5.2,7.4,1.5,0.5,1.2,0.30000000000000004
110370,1.4,2.1,2021-12-24,Central District,47.610397,-122.29722,261,5.2,7.4,1.6,0.5,1.1,0.2999999999999998
110370,2.4,3.2,2021-12-25,Central District,47.610397,-122.29722,261,5.2,7.4,1.5,1.7000000000000002,1.1,1.2999999999999998
110370,6.3,9.7,2022-01-02,Central District,47.610397,-122.29722,261,5.2,7.4,6.2,3.499999999999999,4.3,2.0
110370,3.8,5.6,2022-01-03,Central District,47.610397,-122.29722,261,5.2,7.4,2.5,3.0999999999999996,2.0,1.7999999999999998
110370,1.6,2.6,2022-01-04,Central District,47.610397,-122.29722,261,5.2,7.4,2.6,0.0,1.8,-0.19999999999999996
110370,3.8,5.6,2022-01-06,Central District,47.610397,-122.29722,261,5.2,7.4,3.7,1.8999999999999995,2.7,1.0999999999999996
110370,1.1,1.6,2022-01-07,Central District,47.610397,-122.29722,261,5.2,7.4,1.4,0.20000000000000018,1.0,0.10000000000000009
110370,2.0,3.4,2022-01-08,Central District,47.610397,-122.29722,261,5.2,7.4,2.2,1.1999999999999997,1.5,0.5
110370,3.7,5.0,2022-01-11,Central District,47.610397,-122.29722,261,5.2,7.4,5.6,-0.5999999999999996,3.9,-0.19999999999999973
110370,3.7,5.1,2022-01-12,Central District,47.610397,-122.29722,261,5.2,7.4,4.0,1.0999999999999996,3.0,0.7000000000000002
110370,5.3,7.3,2022-01-13,Central District,47.610397,-122.29722,261,5.2,7.4,5.9,1.3999999999999995,4.4,0.8999999999999995
110370,8.1,11.6,2022-01-14,Central District,47.610397,-122.29722,261,5.2,7.4,9.6,2.0,7.4,0.6999999999999993
110370,21.7,32.6,2022-01-15,Central District,47.610397,-122.29722,261,5.2,7.4,27.5,5.100000000000001,20.4,1.3000000000000007
110370,13.6,20.7,2022-01-16,Central District,47.610397,-122.29722,261,5.2,7.4,18.3,2.3999999999999986,13.0,0.5999999999999996
110370,22.0,33.4,2022-01-17,Central District,47.610397,-122.29722,261,5.2,7.4,28.7,4.699999999999999,21.0,1.0
110370,8.2,11.6,2022-01-18,Central District,47.610397,-122.29722,261,5.2,7.4,7.3,4.3,5.5,2.6999999999999993
110370,8.4,11.6,2022-01-19,Central District,47.610397,-122.29722,261,5.2,7.4,9.7,1.9000000000000004,7.6,0.8000000000000007
110370,2.8,3.7,2022-01-20,Central District,47.610397,-122.29722,261,5.2,7.4,3.4,0.30000000000000027,2.8,0.0
110370,6.4,9.1,2022-01-21,Central District,47.610397,-122.29722,261,5.2,7.4,5.6,3.5,4.3,2.1000000000000005
110370,12.5,18.8,2022-01-22,Central District,47.610397,-122.29722,261,5.2,7.4,13.0,5.800000000000001,9.0,3.5
110370,17.7,28.1,2022-01-23,Central District,47.610397,-122.29722,261,5.2,7.4,21.4,6.700000000000003,15.4,2.299999999999999
110370,18.5,29.5,2022-01-24,Central District,47.610397,-122.29722,261,5.2,7.4,22.5,7.0,16.5,2.0
110370,19.7,31.4,2022-01-25,Central District,47.610397,-122.29722,261,5.2,7.4,24.3,7.099999999999998,17.2,2.5
110370,18.7,29.2,2022-01-26,Central District,47.610397,-122.29722,261,5.2,7.4,22.8,6.399999999999999,16.6,2.099999999999998
110370,19.1,30.2,2022-01-27,Central District,47.610397,-122.29722,261,5.2,7.4,25.2,5.0,18.3,0.8000000000000007
110370,19.9,31.3,2022-01-28,Central District,47.610397,-122.29722,261,5.2,7.4,23.8,7.5,16.95,2.9499999999999993
110370,12.0,18.0,2022-01-29,Central District,47.610397,-122.29722,261,5.2,7.4,9.3,8.7,7.0,5.0
110370,15.6,22.2,2022-01-30,Central District,47.610397,-122.29722,261,5.2,7.4,18.3,3.8999999999999986,13.2,2.4000000000000004
110370,1.5,2.3,2022-01-31,Central District,47.610397,-122.29722,261,5.2,7.4,1.8,0.4999999999999998,1.4,0.10000000000000009
110370,4.2,6.3,2022-02-01,Central District,47.610397,-122.29722,261,5.2,7.4,4.6,1.7000000000000002,3.3,0.9000000000000004
110370,6.2,8.8,2022-02-02,Central District,47.610397,-122.29722,261,5.2,7.4,4.5,4.300000000000001,3.4,2.8000000000000003
110370,8.1,11.0,2022-02-03,Central District,47.610397,-122.29722,261,5.2,7.4,5.0,6.0,4.0,4.1
110370,4.6,6.2,2022-02-04,Central District,47.610397,-122.29722,261,5.2,7.4,5.6,0.6000000000000005,4.3,0.2999999999999998
110370,2.1,3.0,2022-02-05,Central District,47.610397,-122.29722,261,5.2,7.4,2.4,0.6000000000000001,1.8,0.30000000000000004
110370,14.7,22.1,2022-02-06,Central District,47.610397,-122.29722,261,5.2,7.4,14.1,8.000000000000002,9.7,5.0
110370,11.4,16.6,2022-02-07,Central District,47.610397,-122.29722,261,5.2,7.4,12.7,3.900000000000002,9.1,2.3000000000000007
110370,6.0,8.9,2022-02-08,Central District,47.610397,-122.29722,261,5.2,7.4,6.7,2.2,5.2,0.7999999999999998
110370,9.9,13.9,2022-02-09,Central District,47.610397,-122.29722,261,5.2,7.4,11.4,2.5,8.5,1.4000000000000004
110370,11.5,16.4,2022-02-10,Central District,47.610397,-122.29722,261,5.2,7.4,14.1,2.299999999999999,10.5,1.0
110370,10.0,13.7,2022-02-11,Central District,47.610397,-122.29722,261,5.2,7.4,12.2,1.5,9.1,0.9000000000000004
110370,7.8,11.3,2022-02-12,Central District,47.610397,-122.29722,261,5.2,7.4,7.7,3.6000000000000005,5.5,2.3
110370,20.7,31.5,2022-02-13,Central District,47.610397,-122.29722,261,5.2,7.4,23.1,8.399999999999999,16.5,4.199999999999999
110370,7.9,11.3,2022-02-14,Central District,47.610397,-122.29722,261,5.2,7.4,8.0,3.3000000000000007,5.8,2.1000000000000005
110370,10.5,14.7,2022-02-15,Central District,47.610397,-122.29722,261,5.2,7.4,12.3,2.3999999999999986,8.8,1.6999999999999993
110370,5.9,9.0,2022-02-16,Central District,47.610397,-122.29722,261,5.2,7.4,6.9,2.0999999999999996,5.2,0.7000000000000002
110370,7.8,11.6,2022-02-17,Central District,47.610397,-122.29722,261,5.2,7.4,8.4,3.1999999999999993,6.2,1.5999999999999996
110370,9.4,12.7,2022-02-18,Central District,47.610397,-122.29722,261,5.2,7.4,9.7,3.0,7.35,2.0500000000000007
110370,9.4,13.0,2022-02-19,Central District,47.610397,-122.29722,261,5.2,7.4,10.0,3.0,7.5,1.9000000000000004
110370,1.9,2.6,2022-02-20,Central District,47.610397,-122.29722,261,5.2,7.4,1.1,1.5,1.0,0.8999999999999999
110370,3.0,4.2,2022-02-21,Central District,47.610397,-122.29722,261,5.2,7.4,3.5,0.7000000000000002,2.6,0.3999999999999999
110370,3.6,5.5,2022-02-22,Central District,47.610397,-122.29722,261,5.2,7.4,4.5,1.0,3.1,0.5
110370,6.7,10.1,2022-02-23,Central District,47.610397,-122.29722,261,5.2,7.4,7.6,2.5,5.3,1.4000000000000004
110370,9.1,13.4,2022-02-24,Central District,47.610397,-122.29722,261,5.2,7.4,10.85,2.5500000000000007,7.75,1.3499999999999996
110370,13.6,20.8,2022-02-25,Central District,47.610397,-122.29722,261,5.2,7.4,14.75,6.050000000000001,10.6,3.0
110370,10.8,16.1,2022-02-26,Central District,47.610397,-122.29722,261,5.2,7.4,11.3,4.800000000000001,8.25,2.5500000000000007
110370,5.4,7.5,2022-02-27,Central District,47.610397,-122.29722,261,5.2,7.4,6.7,0.7999999999999998,4.7,0.7000000000000002
110370,2.0,2.6,2022-02-28,Central District,47.610397,-122.29722,261,5.2,7.4,1.9,0.7000000000000002,1.55,0.44999999999999996
110370,1.0,1.1,2022-03-01,Central District,47.610397,-122.29722,261,5.2,7.4,0.7,0.40000000000000013,0.7,0.30000000000000004
110370,4.5,6.3,2022-03-02,Central District,47.610397,-122.29722,261,5.2,7.4,3.7,2.5999999999999996,2.8,1.7000000000000002
110370,2.5,3.7,2022-03-03,Central District,47.610397,-122.29722,261,5.2,7.4,2.0,1.7000000000000002,1.6,0.8999999999999999
110370,3.7,5.0,2022-03-04,Central District,47.610397,-122.29722,261,5.2,7.4,4.1,0.9000000000000004,3.3,0.40000000000000036
110370,6.4,8.9,2022-03-05,Central District,47.610397,-122.29722,261,5.2,7.4,5.5,3.4000000000000004,4.2,2.2
110370,16.0,23.8,2022-03-06,Central District,47.610397,-122.29722,261,5.2,7.4,18.9,4.900000000000002,13.0,3.0
110370,18.0,26.3,2022-03-07,Central District,47.610397,-122.29722,261,5.2,7.4,18.0,8.3,13.6,4.4
110370,10.0,14.6,2022-03-08,Central District,47.610397,-122.29722,261,5.2,7.4,12.6,2.0,9.649999999999999,0.3500000000000014
110370,10.1,15.2,2022-03-09,Central District,47.610397,-122.29722,261,5.2,7.4,13.5,1.6999999999999993,9.4,0.6999999999999993
110370,5.4,7.8,2022-03-10,Central District,47.610397,-122.29722,261,5.2,7.4,5.4,2.3999999999999995,4.1,1.3000000000000007
110370,5.8,8.1,2022-03-11,Central District,47.610397,-122.29722,261,5.2,7.4,5.9,2.1999999999999993,4.5,1.2999999999999998
110370,7.8,11.0,2022-03-12,Central District,47.610397,-122.29722,261,5.2,7.4,7.4,3.5999999999999996,5.75,2.05
110370,8.9,12.0,2022-03-13,Central District,47.610397,-122.29722,261,5.2,7.4,3.9,8.1,2.7,6.2
110370,1.6,2.4,2022-03-14,Central District,47.610397,-122.29722,261,5.2,7.4,1.5,0.8999999999999999,1.1,0.5
110370,2.7,4.0,2022-03-15,Central District,47.610397,-122.29722,261,5.2,7.4,2.8,1.2000000000000002,2.3,0.40000000000000036
110370,1.9,3.2,2022-03-16,Central District,47.610397,-122.29722,261,5.2,7.4,2.3499999999999996,0.8500000000000005,1.6,0.2999999999999998
110370,3.8,5.4,2022-03-17,Central District,47.610397,-122.29722,261,5.2,7.4,4.3,1.1000000000000005,3.2,0.5999999999999996
110370,3.5,4.9,2022-03-18,Central District,47.610397,-122.29722,261,5.2,7.4,4.1,0.8000000000000007,2.9,0.6000000000000001
110370,2.7,3.6,2022-03-19,Central District,47.610397,-122.29722,261,5.2,7.4,2.8,0.8000000000000003,2.1,0.6000000000000001
110370,1.9,2.8,2022-03-20,Central District,47.610397,-122.29722,261,5.2,7.4,2.1,0.6999999999999997,1.6,0.2999999999999998
110370,2.3,3.0,2022-03-21,Central District,47.610397,-122.29722,261,5.2,7.4,2.3,0.7000000000000002,1.9,0.3999999999999999
110370,4.4,5.9,2022-03-22,Central District,47.610397,-122.29722,261,5.2,7.4,5.7,0.20000000000000018,4.1,0.3000000000000007
110370,5.1,7.0,2022-03-23,Central District,47.610397,-122.29722,261,5.2,7.4,5.1,1.9000000000000004,3.9,1.1999999999999997
110370,2.6,3.7,2022-03-24,Central District,47.610397,-122.29722,261,5.2,7.4,2.2,1.5,1.7,0.9000000000000001
110370,7.0,10.0,2022-03-25,Central District,47.610397,-122.29722,261,5.2,7.4,7.6,2.4000000000000004,5.9,1.0999999999999996
110370,6.8,9.6,2022-03-26,Central District,47.610397,-122.29722,261,5.2,7.4,8.3,1.299999999999999,6.1,0.7000000000000002
110370,0.8,1.2,2022-04-09,Central District,47.610397,-122.29722,261,5.2,7.4,1.75,-0.55,1.3,-0.5
110370,1.2,1.6,2022-04-10,Central District,47.610397,-122.29722,261,5.2,7.4,1.2999999999999998,0.30000000000000027,1.0,0.19999999999999996
110370,1.9,2.5,2022-04-11,Central District,47.610397,-122.29722,261,5.2,7.4,2.0999999999999996,0.40000000000000036,1.65,0.25
110370,2.3,3.4,2022-04-12,Central District,47.610397,-122.29722,261,5.2,7.4,2.5,0.8999999999999999,1.95,0.34999999999999987
110370,4.5,6.7,2022-04-13,Central District,47.610397,-122.29722,261,5.2,7.4,3.45,3.25,2.5,2.0
110370,10.1,14.3,2022-04-14,Central District,47.610397,-122.29722,261,5.2,7.4,10.75,3.5500000000000007,8.0,2.0999999999999996
110370,5.8,8.0,2022-04-15,Central District,47.610397,-122.29722,261,5.2,7.4,5.75,2.25,3.85,1.9499999999999997
110370,3.7,5.0,2022-04-28,Central District,47.610397,-122.29722,261,5.2,7.4,5.1,-0.09999999999999964,3.9,-0.19999999999999973
110370,7.4,9.7,2022-08-01,Central District,47.610397,-122.29722,261,5.2,7.4,9.7,0.0,7.6,-0.1999999999999993
110370,4.9,6.5,2022-08-02,Central District,47.610397,-122.29722,261,5.2,7.4,5.5,1.0,4.2,0.7000000000000002
110370,7.7,10.4,2022-08-03,Central District,47.610397,-122.29722,261,5.2,7.4,8.75,1.6500000000000004,6.8,0.9000000000000004
110370,3.0,3.8,2022-08-04,Central District,47.610397,-122.29722,261,5.2,7.4,2.8,1.0,2.3,0.7000000000000002
110370,3.7,4.8,2022-08-05,Central District,47.610397,-122.29722,261,5.2,7.4,4.1,0.7000000000000002,3.2,0.5
110370,4.8,6.2,2022-08-06,Central District,47.610397,-122.29722,261,5.2,7.4,5.25,0.9500000000000002,4.05,0.75
110370,7.5,9.8,2022-08-07,Central District,47.610397,-122.29722,261,5.2,7.4,7.2,2.6000000000000005,5.7,1.7999999999999998
110370,9.6,12.6,2022-08-08,Central District,47.610397,-122.29722,261,5.2,7.4,10.149999999999999,2.450000000000001,7.800000000000001,1.799999999999999
110370,10.1,13.6,2022-08-09,Central District,47.610397,-122.29722,261,5.2,7.4,11.649999999999999,1.950000000000001,8.6,1.5
110370,9.0,12.0,2022-08-10,Central District,47.610397,-122.29722,261,5.2,7.4,10.3,1.6999999999999993,8.0,1.0
110370,6.3,8.4,2022-08-11,Central District,47.610397,-122.29722,261,5.2,7.4,6.85,1.5500000000000007,5.300000000000001,0.9999999999999991
110370,8.4,11.2,2022-08-12,Central District,47.610397,-122.29722,261,5.2,7.4,9.6,1.5999999999999996,7.300000000000001,1.0999999999999996
110370,3.9,5.0,2022-08-13,Central District,47.610397,-122.29722,261,5.2,7.4,4.35,0.6500000000000004,3.45,0.44999999999999973
110370,3.3,4.2,2022-08-14,Central District,47.610397,-122.29722,261,5.2,7.4,3.6500000000000004,0.5499999999999998,2.95,0.34999999999999964
110370,4.3,5.6,2022-08-15,Central District,47.610397,-122.29722,261,5.2,7.4,4.95,0.6499999999999995,4.0,0.2999999999999998
110370,3.7,4.7,2022-08-16,Central District,47.610397,-122.29722,261,5.2,7.4,3.75,0.9500000000000002,2.8,0.9000000000000004
110370,3.7,4.7,2022-08-17,Central District,47.610397,-122.29722,261,5.2,7.4,3.95,0.75,3.3,0.40000000000000036
110370,10.1,13.6,2022-08-18,Central District,47.610397,-122.29722,261,5.2,7.4,11.4,2.1999999999999993,8.8,1.299999999999999
110370,15.1,20.8,2022-08-19,Central District,47.610397,-122.29722,261,5.2,7.4,17.1,3.6999999999999993,12.8,2.299999999999999
110370,4.0,5.1,2022-08-20,Central District,47.610397,-122.29722,261,5.2,7.4,4.199999999999999,0.9000000000000004,3.4,0.6000000000000001
110370,5.6,7.1,2022-08-21,Central District,47.610397,-122.29722,261,5.2,7.4,6.0,1.0999999999999996,4.9,0.6999999999999993
110370,5.2,6.7,2022-08-22,Central District,47.610397,-122.29722,261,5.2,7.4,6.5,0.20000000000000018,4.9,0.2999999999999998
110370,4.6,5.9,2022-08-23,Central District,47.610397,-122.29722,261,5.2,7.4,5.3,0.6000000000000005,4.3,0.2999999999999998
110370,7.2,9.3,2022-08-24,Central District,47.610397,-122.29722,261,5.2,7.4,8.0,1.3000000000000007,6.1,1.1000000000000005
110370,17.0,23.0,2022-08-25,Central District,47.610397,-122.29722,261,5.2,7.4,18.8,4.199999999999999,14.6,2.4000000000000004
110370,5.5,7.0,2022-08-26,Central District,47.610397,-122.29722,261,5.2,7.4,6.3,0.7000000000000002,4.9,0.5999999999999996
110370,3.9,5.5,2022-08-27,Central District,47.610397,-122.29722,261,5.2,7.4,4.5,1.0,3.4,0.5
110370,8.1,11.4,2022-08-28,Central District,47.610397,-122.29722,261,5.2,7.4,8.6,2.8000000000000007,6.5,1.5999999999999996
110370,5.8,7.7,2022-08-29,Central District,47.610397,-122.29722,261,5.2,7.4,6.8,0.9000000000000004,5.3,0.5
110370,7.2,9.5,2022-08-30,Central District,47.610397,-122.29722,261,5.2,7.4,8.3,1.1999999999999993,6.3,0.9000000000000004
110370,15.4,21.1,2022-08-31,Central District,47.610397,-122.29722,261,5.2,7.4,18.5,2.6000000000000014,14.2,1.200000000000001
110370,8.7,11.5,2022-09-01,Central District,47.610397,-122.29722,261,5.2,7.4,10.2,1.3000000000000007,7.9,0.7999999999999989
110370,8.1,10.9,2022-09-02,Central District,47.610397,-122.29722,261,5.2,7.4,10.0,0.9000000000000004,7.7,0.39999999999999947
110370,6.8,9.5,2022-09-03,Central District,47.610397,-122.29722,261,5.2,7.4,7.35,2.1500000000000004,5.6,1.2000000000000002
110370,4.2,5.6,2022-09-04,Central District,47.610397,-122.29722,261,5.2,7.4,4.25,1.3499999999999996,3.3,0.9000000000000004
110370,2.2,2.9,2022-09-05,Central District,47.610397,-122.29722,261,5.2,7.4,2.25,0.6499999999999999,1.8,0.40000000000000013
110370,4.4,5.7,2022-09-06,Central District,47.610397,-122.29722,261,5.2,7.4,4.9,0.7999999999999998,3.8499999999999996,0.5500000000000007
110370,4.6,6.1,2022-09-07,Central District,47.610397,-122.29722,261,5.2,7.4,5.699999999999999,0.40000000000000036,4.15,0.4499999999999993
110370,3.3,4.8,2022-09-08,Central District,47.610397,-122.29722,261,5.2,7.4,3.0,1.7999999999999998,2.1,1.1999999999999997
110370,11.7,16.7,2022-09-09,Central District,47.610397,-122.29722,261,5.2,7.4,15.4,1.299999999999999,10.8,0.8999999999999986
110370,46.2,57.4,2022-09-10,Central District,47.610397,-122.29722,261,5.2,7.4,53.2,4.199999999999996,42.5,3.700000000000003
110370,67.5,84.0,2022-09-11,Central District,47.610397,-122.29722,261,5.2,7.4,72.5,11.5,58.7,8.799999999999997
110370,30.1,45.1,2022-09-12,Central District,47.610397,-122.29722,261,5.2,7.4,42.0,3.1000000000000014,29.3,0.8000000000000007
